WD,NO2_lag1,PM2.5_ema_12,gap_length,PM2.5_lag24,PM2.5_roll_std_12,is_imputed,PM2.5_roll_mean_3,NH3,NOx,NOx_lag1,Year,PM2.5_lag48,Month,NO,PM2.5_pct_change,Day,PM10,PM2.5_lag12,PM2.5_roll_mean_12,PM10_lag1,DateTime,PM2.5_lag2,PM2.5_ema_6,Frequency,PM2.5_lag3,WS,NH3_lag1,NO_lag1,SO2_lag1,PM2.5_diff,PM2.5,PM2.5_roll_std_6,Location,PM2.5_lag1,Weekday,Hour_sin,PM2.5_roll_mean_6,Month_cos,SO2,PM2.5_roll_mean_24,NO_x_NO2,Month_sin,CO_x_NOx,CO_lag1,CO,PM2.5_roll_std_24,Hour_cos,PM2.5_roll_std_3,NO2,Hour,PM2.5_lag6
255.28,4.2,21.821191848259975,0,32.66,1.7699066915995871,0,19.7,11.56,9.91,6.69,2022,36.76,1,3.01,0.043254376930998956,7,50.54,23.9,21.276666666666667,50.19,2022-01-07 12:15:00,19.42,20.236821302566987,Quarterly,19.42,0.77,11.53,2.48,26.56,0.8399999999999999,20.68,0.6547365882556503,Siltara,20.26,4,1.2246467991473532e-16,19.92,0.8660254037844387,23.25,26.181250000000002,20.7991,0.49999999999999994,2.973,0.29,0.3,5.6242489836808325,-1.0,0.48497422611868946,6.91,12,21.05
247.73,6.91,21.645623871604595,0,32.66,1.5686811677520367,0,20.12,11.24,7.28,9.91,2022,36.76,1,2.26,0.020730503455083815,7,50.54,23.9,21.008333333333333,50.54,2022-01-07 12:30:00,20.26,20.363443787547848,Quarterly,19.42,0.62,11.56,3.01,23.25,0.41999999999999815,20.68,0.533157262603932,Siltara,20.68,4,1.2246467991473532e-16,19.858333333333334,0.8660254037844387,24.93,25.682083333333335,11.367799999999999,0.49999999999999994,2.2568,0.3,0.31,5.555450108298805,-1.0,0.641560597293374,5.03,12,19.95
249.15,5.03,21.497066352896198,0,32.66,1.2774406230638748,0,20.54,11.32,5.72,7.28,2022,36.76,1,1.17,0.0,7,50.54,23.9,20.74,50.54,2022-01-07 12:45:00,20.68,20.453888419677035,Quarterly,20.26,0.74,11.24,2.26,24.93,0.0,20.68,0.632329028276139,Siltara,20.68,4,1.2246467991473532e-16,19.98,0.8660254037844387,27.31,25.182916666666667,5.323499999999999,0.49999999999999994,1.3156,0.31,0.23,5.438186621649185,-1.0,0.24248711305848702,4.55,12,19.42
237.33,4.55,21.371363837066014,0,33.76,0.8036488755363117,0,20.68,11.42,5.28,5.72,2022,40.35,1,1.04,0.0,7,51.19,22.0,20.471666666666668,50.54,2022-01-07 13:00:00,20.68,20.518491728340738,Quarterly,20.68,0.7,11.32,1.17,27.31,0.0,22.42,0.6182232606434653,Siltara,20.68,4,-0.2588190451025208,20.19,0.8660254037844387,28.52,24.68375,4.4096,0.49999999999999994,1.3728,0.23,0.26,5.2692238620783405,-0.9659258262890683,0.0,4.24,13,19.42
252.05,4.24,21.532692477517397,0,34.32,0.8816238461270608,0,21.26,11.23,7.71,5.28,2022,42.14,1,1.77,0.08413926499032892,7,51.5,21.05,20.506666666666668,51.19,2022-01-07 13:15:00,20.68,21.06177980595767,Quarterly,20.68,0.64,11.42,1.04,28.52,1.740000000000002,23.24,0.9788769074815388,Siltara,22.42,4,-0.2588190451025208,20.69,0.8660254037844387,34.34,24.211250000000003,10.513800000000002,0.49999999999999994,2.1588000000000003,0.26,0.28,4.916594183941293,-0.9659258262890683,1.004589468389677,5.94,13,19.42
254.24,5.94,21.79535517328395,0,34.32,1.1803732717260818,0,22.113333333333333,11.07,6.1,7.71,2022,42.14,1,0.9,0.03657448706512028,7,51.5,21.05,20.68916666666667,51.5,2022-01-07 13:30:00,22.42,21.684128432826906,Quarterly,20.68,0.58,11.23,1.77,34.34,0.8199999999999967,23.24,1.2040376516817342,Siltara,23.24,4,-0.2588190451025208,21.326666666666668,0.8660254037844387,31.97,23.74958333333333,4.680000000000001,0.49999999999999994,1.403,0.28,0.23,4.421380346302137,-0.9659258262890683,1.307261769246237,5.2,13,20.26
258.63,5.2,22.017608223547956,0,34.32,1.3916297400287962,0,22.96666666666667,11.37,4.55,6.1,2022,42.14,1,0.7,0.0,7,51.5,21.05,20.871666666666666,51.5,2022-01-07 13:45:00,23.24,22.128663166304932,Quarterly,22.42,0.72,11.07,0.9,31.97,0.0,23.24,1.2877525642246834,Siltara,23.24,4,-0.2588190451025208,21.823333333333334,0.8660254037844387,28.2,23.287916666666664,2.6879999999999997,0.49999999999999994,1.1375,0.23,0.25,3.8051943664768046,-0.9659258262890683,0.47342722073494775,3.84,13,20.68
256.94,3.84,22.20566849684827,0,29.93,1.5515532295869563,0,23.24,11.48,3.41,4.55,2022,40.52,1,0.53,0.0,7,50.62,19.95,21.054166666666667,51.5,2022-01-07 14:00:00,23.24,22.44618797593209,Quarterly,23.24,0.64,11.37,0.7,28.2,0.0,22.2,1.256900950751715,Siltara,23.24,4,-0.4999999999999997,22.25,0.8660254037844387,27.17,22.826249999999998,1.5264,0.49999999999999994,0.8866,0.25,0.26,2.9942609053930758,-0.8660254037844388,0.0,2.88,14,20.68
261.3,2.88,22.204796420410077,0,27.74,1.5419104639333565,0,22.893333333333334,10.93,5.4,3.41,2022,39.71,1,1.25,-0.04475043029259893,7,50.19,19.42,21.241666666666664,50.62,2022-01-07 14:15:00,23.24,22.37584855423721,Quarterly,23.24,0.59,11.48,0.53,27.17,-1.0399999999999991,21.68,1.0051401229018881,Siltara,22.2,4,-0.4999999999999997,22.50333333333333,0.8660254037844387,26.89,22.504166666666666,5.1875,0.49999999999999994,0.972,0.26,0.18,2.5846367445831566,-0.8660254037844388,0.6004442799567835,4.15,14,20.68
228.93,4.15,22.124058509577758,0,27.74,1.4333812536032167,0,22.373333333333335,11.24,3.36,5.4,2022,39.71,1,0.28,-0.023423423423423406,7,50.19,19.42,21.430000000000003,50.19,2022-01-07 14:30:00,22.2,22.177034681598006,Quarterly,23.24,0.85,10.93,1.25,26.89,-0.5199999999999996,21.68,0.6690590407434531,Siltara,21.68,4,-0.4999999999999997,22.669999999999998,0.8660254037844387,26.05,22.251666666666665,0.8624,0.49999999999999994,0.8063999999999999,0.18,0.24,2.3348320238745846,-0.8660254037844388,0.7943131204586884,3.08,14,22.42
