DateTime,NO,NO2,NOx,SO2,PM10,PM2.5,CO,NH3,Year,Location,Frequency,is_imputed,gap_length,Hour,Day,Month,Weekday,Hour_sin,Hour_cos,Month_sin,Month_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag6,PM2.5_lag12,PM2.5_lag24,PM2.5_lag48,PM2.5_roll_mean_3,PM2.5_roll_mean_6,PM2.5_roll_mean_12,PM2.5_roll_mean_24,PM2.5_roll_std_3,PM2.5_roll_std_6,PM2.5_roll_std_12,PM2.5_roll_std_24,PM2.5_ema_6,PM2.5_ema_12,PM2.5_diff,PM2.5_pct_change,NO_x_NO2,CO_x_NOx,NO_lag1,NO2_lag1,NOx_lag1,SO2_lag1,PM10_lag1,CO_lag1,NH3_lag1
2022-01-08 03:00:00,13.78,17.16,30.72,12.44,72.75,25.62,0.0,12.32,2022,Siltara,Hourly,0,0,3,8,1,5,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,23.85,21.52,31.25,25.42,23.24,42.14,250.49,25.540000000000003,25.16,23.941666666666666,27.353333333333328,5.080383843766737,3.3184815804872567,2.9259119272539857,6.5423939686168655,24.675423159224177,27.32963313517799,2.330000000000002,0.1082713754646841,236.4648,0.0,13.88,16.93,30.8,11.77,65.46,0.0,11.83
2022-01-08 04:00:00,15.04,11.36,25.31,21.94,60.02,22.31,0.0,13.66,2022,Siltara,Hourly,0,0,4,8,1,5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,25.62,23.85,21.52,23.47,21.68,39.71,250.49,23.663333333333338,25.19333333333333,24.14,26.664999999999996,2.056364105244808,3.322617442122981,2.9545496503443927,5.738712171848232,24.9453022565887,27.066612652842913,1.7699999999999996,0.0742138364779874,170.85439999999997,0.0,13.78,17.16,30.72,12.44,72.75,0.0,12.32
2022-01-08 05:00:00,21.82,8.92,30.74,20.7,64.24,29.19,0.0,14.07,2022,Siltara,Hourly,0,0,5,8,1,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,22.31,25.62,23.85,25.45,20.34,36.32,220.97,23.926666666666666,25.0,24.1925,25.94,1.6563312873152218,3.473280869730122,2.9121567296710453,5.080370578747783,24.192358754706213,26.33482609086708,-3.3100000000000023,-0.1291959406713506,194.6344,0.0,15.04,11.36,25.31,21.94,60.02,0.0,13.66
2022-01-08 06:00:00,29.8,10.77,42.35,19.45,73.84,32.42,0.0,15.06,2022,Siltara,Hourly,0,0,6,8,1,5,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,29.19,22.31,25.62,31.25,21.06,33.43,224.12,25.706666666666667,25.623333333333335,24.930000000000003,25.642916666666665,3.44081870102734,3.8817710734534288,2.9679132552848757,4.636029484814864,25.620256253361582,26.774083615349067,6.880000000000003,0.3083818915284627,320.94599999999997,0.0,21.82,8.92,30.74,20.7,64.24,0.0,14.07
2022-01-08 07:00:00,24.13,9.37,32.9,18.1,76.84,31.88,0.0,16.44,2022,Siltara,Hourly,0,0,7,8,1,5,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,32.42,29.19,22.31,21.52,24.29,34.13,247.43,27.973333333333333,25.81833333333334,25.876666666666665,25.600833333333338,5.163645353172476,4.234333084052287,3.401372272086658,4.566329433228448,27.56304018097256,27.642686136064597,3.2300000000000004,0.11065433367591641,226.09809999999996,0.0,29.8,10.77,42.35,19.45,73.84,0.0,15.06
2022-01-08 08:00:00,16.58,24.67,46.93,9.82,69.39,38.48,0.0,16.28,2022,Siltara,Hourly,0,0,8,8,1,5,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,31.88,32.42,29.19,23.85,25.73,33.76,247.43,31.16333333333333,27.545,26.50916666666667,25.507083333333338,1.7301541357173962,4.243294710485328,3.765688294763652,4.403811075962325,28.796457272123256,28.294580576670043,-0.5400000000000027,-0.016656384947563316,409.0286,0.0,24.13,9.37,32.9,18.1,76.84,0.0,16.44
2022-01-08 09:00:00,14.33,16.49,29.87,11.6,74.61,41.53,0.0,14.35,2022,Siltara,Hourly,0,0,9,8,1,5,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,38.48,31.88,32.42,25.62,25.42,34.32,252.98,34.26,29.983333333333334,27.57166666666667,25.703750000000003,3.664587289178277,5.661733539005432,5.09127030644809,4.869199391830869,31.563183765802325,29.86156818025927,6.599999999999998,0.20702634880803006,236.30169999999998,0.0,16.58,24.67,46.93,9.82,69.39,0.0,16.28
2022-01-08 10:00:00,12.86,16.58,29.45,13.18,76.47,31.8,0.0,14.9,2022,Siltara,Hourly,0,0,10,8,1,5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,41.53,38.48,31.88,22.31,23.47,27.74,259.53,37.29666666666667,32.635,28.91416666666667,26.004166666666666,4.932629454291157,6.81725677967552,6.422326763766605,5.592595194943715,34.410845547001664,31.65671153714246,3.0500000000000043,0.07926195426195438,213.21879999999996,0.0,14.33,16.49,29.87,11.6,74.61,0.0,14.35
2022-01-08 11:00:00,10.56,19.66,28.1,38.23,75.74,25.71,0.03,14.29,2022,Siltara,Hourly,0,0,11,8,1,5,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,31.8,41.53,38.48,29.19,25.45,23.9,259.53,37.27,34.21666666666667,29.608333333333334,26.173333333333332,4.976575127535737,4.721367033677662,6.227620052246148,5.707605655513995,33.66488967642976,31.67875591604362,-9.73,-0.23428846616903443,207.6096,0.843,12.86,16.58,29.45,13.18,76.47,0.0,14.9
2022-01-08 12:00:00,9.55,13.63,23.18,34.86,76.85,23.85,0.84,13.22,2022,Siltara,Hourly,0,0,12,8,1,5,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,25.71,31.8,41.53,32.42,31.25,21.05,195.02,33.013333333333335,33.63666666666666,29.63,26.24875,7.97948828768739,5.595250366757354,6.212270848159785,5.6881863178847505,31.392064054592687,30.760485775113832,-6.09,-0.19150943396226414,130.1665,19.4712,10.56,19.66,28.1,38.23,75.74,0.03,14.29
