DateTime,NO,NO2,NOx,SO2,PM10,PM2.5,CO,NH3,Year,Location,Frequency,is_imputed,gap_length,Hour,Day,Month,Weekday,Hour_sin,Hour_cos,Month_sin,Month_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag6,PM2.5_lag12,PM2.5_lag24,PM2.5_lag48,PM2.5_roll_mean_3,PM2.5_roll_mean_6,PM2.5_roll_mean_12,PM2.5_roll_mean_24,PM2.5_roll_std_3,PM2.5_roll_std_6,PM2.5_roll_std_12,PM2.5_roll_std_24,PM2.5_ema_6,PM2.5_ema_12,PM2.5_diff,PM2.5_pct_change,NO_x_NO2,CO_x_NOx,NO_lag1,NO2_lag1,NOx_lag1,SO2_lag1,PM10_lag1,CO_lag1,NH3_lag1
2022-01-09 14:00:00,2.11,5.76,7.87,5.02,51.2,15.9,0.55,15.49,2022,IGKV,Hourly,0,0,14,9,1,6,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,13.27,13.27,10.15,3.11,4.46,17.47,41.4,12.230000000000004,8.396666666666667,5.724166666666666,11.305,1.801332839871935,4.4700186427650195,4.188426604853258,6.890764455603457,9.64784101915549,8.836461789942113,0.0,0.0,12.153599999999999,4.3285,1.96,5.77,7.64,5.64,51.2,0.55,16.18
2022-01-09 15:00:00,1.78,5.28,7.06,5.0,57.64,18.14,0.56,15.83,2022,IGKV,Hourly,0,0,15,9,1,6,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,15.9,13.27,13.27,4.27,4.46,19.53,42.1,14.146666666666668,10.528333333333334,6.677499999999999,11.239583333333334,1.5184312079690485,4.494273764098803,5.081297481048445,6.836935163326879,11.434172156539635,9.923159976104866,2.630000000000001,0.19819140919367,9.3984,3.9536000000000002,2.11,5.76,7.87,5.02,51.2,0.55,15.49
2022-01-09 16:00:00,1.49,4.75,6.23,4.8,57.64,18.14,0.55,15.29,2022,IGKV,Hourly,0,0,16,9,1,6,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,18.14,15.9,13.27,6.31,3.24,19.53,45.69,15.770000000000001,12.840000000000002,7.8175,11.181666666666667,2.4376012799473457,4.18808786918328,5.991598853242931,6.76920435030818,13.350122968956882,11.18728921055027,2.24,0.14088050314465408,7.0775,3.4265000000000003,1.78,5.28,7.06,5.0,57.64,0.56,15.83
2022-01-09 17:00:00,2.74,6.46,9.21,4.97,53.06,14.91,0.51,15.4,2022,IGKV,Hourly,0,0,17,9,1,6,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,18.14,18.14,15.9,10.15,2.53,18.75,46.01,17.393333333333334,14.811666666666667,9.059166666666668,11.12375,1.293264602985094,3.156728792067321,6.480681022481489,6.70026658295086,14.71865926354063,12.256937024311767,0.0,0.0,17.700400000000002,4.697100000000001,1.49,4.75,6.23,4.8,57.64,0.55,15.29
2022-01-09 18:00:00,1.67,4.31,5.97,4.89,53.06,14.09,0.47,12.51,2022,IGKV,Hourly,0,0,18,9,1,6,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,14.91,18.14,18.14,13.27,1.84,17.99,50.19,17.063333333333336,15.604999999999999,10.090833333333334,10.96375,1.864841369482725,2.20576290657,6.330458059447551,6.55449982338713,14.773328045386164,12.665100559033034,-3.2300000000000004,-0.1780595369349504,7.197699999999999,2.8059,2.74,6.46,9.21,4.97,53.06,0.51,15.4
2022-01-09 19:00:00,1.73,3.91,5.63,5.37,37.83,11.9,0.46,12.94,2022,IGKV,Hourly,0,0,19,9,1,6,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,14.09,14.91,18.14,13.27,1.78,18.97,47.94,15.713333333333333,15.741666666666667,11.111666666666666,10.801249999999998,2.1411756895066456,2.0522126270605585,5.848337500106482,6.419688677606618,14.578091460990116,12.884315857643337,-0.8200000000000003,-0.054996646545942336,6.7643,2.5898,1.67,4.31,5.97,4.89,53.06,0.47,12.51
2022-01-09 20:00:00,2.02,4.2,6.22,5.43,33.8,12.1,0.47,12.86,2022,IGKV,Hourly,0,0,20,9,1,6,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,11.9,14.09,14.91,15.9,3.11,18.97,43.95,13.633333333333335,15.513333333333334,11.955,10.506666666666666,1.556095541197373,2.424637429940155,5.056413569103936,6.1865257979963735,13.812922472135797,12.732882648775131,-2.1899999999999995,-0.15542938254080904,8.484,2.9233999999999996,1.73,3.91,5.63,5.37,37.83,0.46,12.94
2022-01-09 21:00:00,2.32,4.41,6.74,5.56,33.65,12.1,0.51,12.87,2022,IGKV,Hourly,0,0,21,9,1,6,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,12.1,11.9,14.09,18.14,4.27,17.54,41.29,12.696666666666667,14.88,12.704166666666667,10.220416666666667,1.2107986345112811,2.774490944299538,4.224307276903184,5.93158639911316,13.32351605152557,12.635516087425112,0.1999999999999993,0.01680672268907557,10.2312,3.4374000000000002,2.02,4.2,6.22,5.43,33.8,0.47,12.86
2022-01-09 22:00:00,2.79,4.65,7.44,5.77,37.67,12.78,0.57,16.88,2022,IGKV,Hourly,0,0,22,9,1,6,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,12.1,12.1,11.9,18.14,6.31,16.1,41.94,12.033333333333333,13.873333333333333,13.356666666666667,9.99375,0.11547005384258373,2.4293840097166233,3.3085738024201357,5.740583830708388,12.97394003680398,12.553128997052017,0.0,0.0,12.973500000000001,4.2408,2.32,4.41,6.74,5.56,33.65,0.51,12.87
2022-01-09 23:00:00,4.13,4.99,9.12,6.14,37.67,14.09,0.57,16.94,2022,IGKV,Hourly,0,0,23,9,1,6,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,12.78,12.1,12.1,14.91,10.15,15.95,52.5,12.326666666666668,12.979999999999999,13.895833333333334,9.855416666666667,0.39259818305030136,1.2419500795121203,2.4790374170535925,5.625897400234944,12.918528597717128,12.588032228274784,0.6799999999999997,0.05619834710743799,20.6087,5.1983999999999995,2.79,4.65,7.44,5.77,37.67,0.57,16.88
2022-01-10 01:00:00,5.1838461538461535,5.914615384615385,10.317692307692306,6.2846153846153845,46.22153846153847,16.686153846153847,0.5976923076923076,16.390769230769234,2022,IGKV,Hourly,1,23,1,10,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,14.09,12.78,12.1,14.09,13.27,15.95,51.08,12.99,12.843333333333334,14.224166666666667,9.777916666666666,1.011484058204102,1.0106763412026771,2.1807982622439646,5.5505980713139955,13.253234712655093,12.819104193155587,1.3100000000000005,0.10250391236306734,30.660456213017753,6.166805325443786,4.13,4.99,9.12,6.14,37.67,0.57,16.94
2022-01-10 02:00:00,5.71076923076923,6.376923076923077,10.916538461538462,6.356923076923077,50.49730769230769,17.98423076923077,0.6115384615384615,16.116153846153846,2022,IGKV,Hourly,1,23,2,10,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,16.686153846153847,14.09,12.78,11.9,13.27,5.88,49.02,14.51871794871795,13.27602564102564,14.508846153846156,9.808589743589744,1.9880540176567878,1.854566755363305,2.2662169033997333,5.588095825577347,14.234068750797594,13.414034909001472,2.5961538461538467,0.1842550636021183,36.417136094674554,6.675883136094674,5.1838461538461535,5.914615384615385,10.317692307692306,6.2846153846153845,46.22153846153847,0.5976923076923076,16.390769230769234
2022-01-10 03:00:00,6.237692307692308,6.83923076923077,11.515384615384615,6.429230769230769,54.77307692307693,19.282307692307693,0.6253846153846153,15.841538461538462,2022,IGKV,Hourly,1,23,3,10,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,17.98423076923077,16.686153846153847,14.09,12.1,15.9,4.46,21.32,16.25346153846154,14.290064102564102,14.901698717948719,10.312932692307692,1.9828452526253533,2.502046930259907,2.4343132384587465,5.761639823012325,15.305543613207073,14.117141964421364,1.2980769230769234,0.07779365664761204,42.661017159763325,7.201544378698224,5.71076923076923,6.376923076923077,10.916538461538462,6.356923076923077,50.49730769230769,0.6115384615384615,16.116153846153846
2022-01-12 02:00:00,43.0,28.38,50.86,8.87,87.15,46.09,1.34,6.75,2022,IGKV,Hourly,0,0,2,12,1,2,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,53.24,58.95,56.97,53.16,46.57,47.84,14.09,56.38666666666668,55.955000000000005,55.9925,51.48541666666667,2.899350501980238,2.2938591935862327,7.134375331003863,6.868502766514933,56.06392650719802,55.03423471992937,-5.710000000000001,-0.09686174724342664,1220.34,68.1524,26.91,28.18,36.89,8.42,102.01,1.34,5.67
2022-01-12 03:00:00,43.7,30.2,52.37,9.24,133.66,57.05,1.36,6.87,2022,IGKV,Hourly,0,0,3,12,1,2,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,46.09,53.24,58.95,56.69,40.25,46.77,16.686153846153847,52.76000000000001,54.776666666666664,55.95249999999999,51.4125,6.443423003342225,4.636471359414049,7.193110497994852,6.917996222832918,53.21423321942716,53.65819860917101,-7.149999999999999,-0.134297520661157,1319.74,71.2232,43.0,28.38,50.86,8.87,87.15,1.34,6.75
2022-01-12 04:00:00,42.73,30.43,51.72,9.05,179.66,75.38,1.38,6.88,2022,IGKV,Hourly,0,0,4,12,1,2,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,57.05,46.09,53.24,56.72,65.44,45.6,17.98423076923077,52.126666666666665,54.836666666666666,57.35249999999999,51.840833333333336,5.564174092651402,4.668403010309496,5.224637655987616,6.936277611330834,54.31016658530511,54.18001420776008,10.959999999999994,0.23779561727055745,1300.2739,71.3736,43.7,30.2,52.37,9.24,133.66,1.36,6.87
2022-01-12 05:00:00,39.24,29.9,48.25,8.86,159.55,72.92,1.36,6.6,2022,IGKV,Hourly,0,0,5,12,1,2,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,75.38,57.05,46.09,56.97,64.23,48.01,19.282307692307693,59.50666666666666,57.946666666666665,58.18083333333333,53.08166666666667,14.798730801434726,9.689364616251506,7.081439836044312,8.300778206926134,60.330118989503646,57.4415504834893,18.33,0.3212971078001753,1173.276,65.62,42.73,30.43,51.72,9.05,179.66,1.38,6.88
2022-06-30 20:00:00,5.2,0.01,4.67,3.54,18.6,7.21,0.41,10.15,2022,IGKV,Hourly,0,0,20,30,6,3,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,52.95,52.11,60.25,55.96,56.97,46.09,47.84,55.10333333333333,57.26333333333334,54.78,59.025416666666665,4.476888800644057,4.665874694702701,4.4563723526489945,7.553953171319835,55.60956100682647,56.291013361795194,0.8400000000000034,0.01611974668969494,0.052000000000000005,1.9146999999999998,10.84,16.23,27.7,16.61,191.45,1.06,29.31
2022-06-30 21:00:00,5.51,0.1166666666666666,4.89,3.26,12.76,5.05,0.4,10.12,2022,IGKV,Hourly,1,2,21,30,6,3,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,7.21,52.95,52.11,57.78,52.37,57.05,46.77,37.42333333333333,49.13833333333333,50.63333333333333,57.40541666666667,26.16888483167235,21.054195227238374,14.366066288516846,12.79768592505036,41.78111500487605,48.74008822921132,-45.74,-0.863833805476865,0.6428333333333329,1.956,5.2,0.01,4.67,3.54,18.6,0.41,10.15
2022-06-30 22:00:00,5.55,0.2233333333333333,4.93,3.44,12.76,5.05,0.37,10.27,2022,IGKV,Hourly,1,2,22,30,6,3,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,5.05,7.21,52.95,64.53,49.99,75.38,45.6,21.736666666666668,40.35,46.69,55.23875,27.053105798287383,26.91501291101308,19.443269927009315,16.674967260902616,31.286510717768607,42.01853619394804,-2.16,-0.2995839112343967,1.2394999999999998,1.8240999999999998,5.51,0.1166666666666666,4.89,3.26,12.76,0.4,10.12
2022-06-30 23:00:00,5.43,0.33,5.63,3.45,12.76,5.05,0.38,12.97,2022,IGKV,Hourly,0,0,23,30,6,3,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,5.05,5.05,7.21,60.25,50.59,72.92,48.01,5.77,30.436666666666664,42.945,52.30833333333333,1.2470765814481073,27.18036840564652,22.789845226647433,18.999312039413812,23.79036479840615,36.3310690871868,0.0,0.0,1.7919,2.1394,5.55,0.2233333333333333,4.93,3.44,12.76,0.37,10.27
2022-07-01 01:00:00,6.59,1.9,8.49,3.67,12.76,5.05,0.39,13.5,2022,IGKV,Hourly,0,0,1,1,7,4,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,5.05,5.05,5.05,52.11,50.31,68.07,47.03,5.05,21.236666666666668,39.15,49.48041666666668,0.0,24.255597841872866,25.07789356095413,20.76679759682596,18.435974856004393,31.51859691992729,0.0,0.0,12.520999999999999,3.3111,5.43,0.33,5.63,3.45,12.76,0.38,12.97
2022-07-01 02:00:00,7.74,2.75,10.5,3.26,12.76,5.05,0.4,13.92,2022,IGKV,Hourly,0,0,2,1,7,4,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,5.05,5.05,5.05,52.95,53.55,61.9,44.36,5.05,13.393333333333333,35.37833333333334,46.85458333333333,0.0,19.397980994594977,26.603941892930514,22.2456508654509,14.61141061143171,27.446505086092323,0.0,0.0,21.285,4.2,6.59,1.9,8.49,3.67,12.76,0.39,13.5
2022-07-01 03:00:00,7.16,2.35,9.51,3.37,13.16,3.69,0.44,13.8,2022,IGKV,Hourly,0,0,3,1,7,4,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,5.05,5.05,5.05,7.21,55.96,65.6,46.21,5.05,5.41,31.33666666666667,44.48583333333334,0.0,0.8818163074027325,27.26810402227657,23.561742925983747,11.879579008165507,24.000888919001195,0.0,0.0,16.826,4.1844,7.74,2.75,10.5,3.26,12.76,0.4,13.92
2022-07-01 04:00:00,6.22,1.09,7.3,3.27,25.25,5.44,0.44,13.26,2022,IGKV,Hourly,0,0,4,1,7,4,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,3.69,5.05,5.05,5.05,57.78,68.02,48.43,4.596666666666667,4.823333333333333,26.980833333333337,41.90625,0.7851963660954974,0.5552176750321162,27.151753152281398,24.5191777315316,9.539699291546793,20.876136777616395,-1.3599999999999999,-0.26930693069306927,6.7798,3.2119999999999997,7.16,2.35,9.51,3.37,13.16,0.44,13.8
2022-07-01 05:00:00,6.31,0.44,6.75,3.11,30.05,7.25,0.46,11.19,2022,IGKV,Hourly,0,0,5,1,7,4,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,5.44,3.69,5.05,5.05,64.53,62.78,49.52,4.726666666666667,4.888333333333334,22.61916666666667,39.298750000000005,0.9187128677283132,0.6074344957837573,25.93089398533699,24.94520417661567,8.368356636819136,18.50134650413695,1.7500000000000004,0.4742547425474256,2.7763999999999998,3.105,6.22,1.09,7.3,3.27,25.25,0.44,13.26
2022-07-01 06:00:00,5.9,1.09,6.66,3.07,30.92,11.39,0.58,13.14,2022,IGKV,Hourly,0,0,6,1,7,4,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,7.25,5.44,3.69,5.05,60.25,62.21,49.17,5.460000000000001,5.255,17.845833333333335,36.985,1.780084267667203,1.1480026132380512,22.568684441593852,25.24602818524995,8.048826169156527,16.77037011888511,1.8099999999999996,0.33272058823529405,6.431000000000001,3.8628,6.31,0.44,6.75,3.11,30.05,0.46,11.19
2022-07-01 07:00:00,5.72,1.56,6.33,4.67,33.98,8.64,0.61,12.97,2022,IGKV,Hourly,0,0,7,1,7,4,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,11.39,7.25,5.44,5.05,52.11,61.46,43.39,8.026666666666667,6.311666666666667,13.774166666666666,34.8675,3.050087430440272,2.7381191841605514,18.20944682816797,25.169440278103995,9.003447263683235,15.942620869825863,4.140000000000001,0.5710344827586208,8.9232,3.8613,5.9,1.09,6.66,3.07,30.92,0.58,13.14
2022-07-01 08:00:00,5.77,1.24,6.99,4.13,40.42,12.63,0.62,13.49,2022,IGKV,Hourly,0,0,8,1,7,4,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,8.64,11.39,7.25,5.05,52.95,57.77,47.41,9.093333333333334,6.910000000000001,10.151666666666667,32.666666666666664,2.1069013582343596,2.798849763742486,13.640437765124693,25.05211032795557,8.899605188345168,14.8191407360065,-2.75,-0.2414398595258999,7.1548,4.3338,5.72,1.56,6.33,4.67,33.98,0.61,12.97
2022-07-01 09:00:00,4.62,1.23,5.49,4.7,50.68,23.0,0.61,13.31,2022,IGKV,Hourly,0,0,9,1,7,4,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,12.63,8.64,11.39,3.69,7.21,56.97,46.57,10.886666666666668,8.173333333333334,6.791666666666667,30.785833333333333,2.0420659473508387,3.4307589053543266,2.7903497119803506,24.778478725922916,9.965432277389406,14.48234985354396,3.99,0.4618055555555555,5.6826,3.3489,5.77,1.24,6.99,4.13,40.42,0.62,13.49
2022-07-01 10:00:00,4.33,1.67,5.92,5.25,57.44,23.82,0.61,13.47,2022,IGKV,Hourly,0,0,10,1,7,4,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,23.0,12.63,8.64,5.44,5.05,52.37,40.25,14.756666666666668,11.391666666666666,8.1075,29.370416666666667,7.4124512364891855,6.267922835092017,5.455644491549941,24.18075599910817,13.689594483849575,15.792757568383351,10.37,0.8210609659540775,7.2311,3.6111999999999997,4.62,1.23,5.49,4.7,50.68,0.61,13.31
2022-07-01 11:00:00,4.22,1.35,5.51,5.28,54.09,21.56,0.61,13.51,2022,IGKV,Hourly,0,0,11,1,7,4,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,23.82,23.0,12.63,7.25,5.05,49.99,65.44,19.816666666666666,14.455,9.671666666666667,28.180833333333336,6.237325815870958,7.199602072337139,6.977754045188824,23.69752306202828,16.583996059892552,17.02771794247822,0.8200000000000003,0.03565217391304349,5.697,3.3611,4.33,1.67,5.92,5.25,57.44,0.61,13.47
2022-07-01 12:00:00,4.29,1.7,5.94,5.6,56.74,21.71,0.61,13.32,2022,IGKV,Hourly,0,0,12,1,7,4,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,21.56,23.82,23.0,11.39,5.05,50.59,64.23,22.793333333333333,16.84,11.0475,26.99625,1.1440862438341122,6.687465887763553,7.584896625411542,23.266590866379165,18.005711471351823,17.724992105173875,-2.2600000000000016,-0.09487825356842995,7.293,3.6234,4.22,1.35,5.51,5.28,54.09,0.61,13.51
2022-07-01 13:00:00,4.34,2.01,6.35,5.02,58.4,23.86,0.57,13.32,2022,IGKV,Hourly,0,0,13,1,7,4,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,21.71,21.56,23.82,8.64,5.05,50.31,62.1,22.363333333333333,18.56,12.435833333333333,25.792916666666667,1.2637378420109242,6.322578587886521,7.905271495922204,22.734014829185433,19.06407962239416,18.338070242839432,0.15000000000000213,0.006957328385899914,8.723399999999998,3.6194999999999995,4.29,1.7,5.94,5.6,56.74,0.61,13.32
2022-07-01 14:00:00,5.51,2.82,8.33,4.03,59.42,25.94,0.6,14.4,2022,IGKV,Hourly,0,0,14,1,7,4,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,23.86,21.71,21.56,12.63,5.05,53.55,57.59,22.376666666666665,21.096666666666668,14.003333333333332,24.690833333333334,1.2867918764627124,4.264986127371074,8.168135798592001,22.12682179513414,20.4343425874244,19.18759789778721,2.1499999999999986,0.09903270382312292,15.538199999999998,4.998,4.34,2.01,6.35,5.02,58.4,0.57,13.32
2022-07-01 15:00:00,4.8,1.6,6.33,3.91,56.11,26.96,0.6,13.92,2022,IGKV,Hourly,0,0,15,1,7,4,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,25.94,23.86,21.71,23.0,3.69,55.96,53.16,23.836666666666662,23.314999999999998,15.744166666666667,23.54041666666667,2.1150965304993763,1.6246815072502638,8.311321367796204,21.261988429889467,22.007387562446,20.22642899043533,2.080000000000002,0.08717518860016772,7.68,3.798,5.51,2.82,8.33,4.03,59.42,0.6,14.4
2022-07-01 16:00:00,4.96,0.55,5.42,4.03,54.45,24.41,0.58,13.77,2022,IGKV,Hourly,0,0,16,1,7,4,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,26.96,25.94,23.86,23.82,5.44,57.78,56.69,25.58666666666667,23.974999999999998,17.683333333333334,22.332083333333333,1.5799156095597582,2.1804196843729353,7.949992948348186,20.133556237668554,23.422419687461428,21.26236299190682,1.0199999999999996,0.039321511179645316,2.728,3.1435999999999997,4.8,1.6,6.33,3.91,56.11,0.6,13.92
2022-07-01 17:00:00,5.26,0.41,5.56,4.27,46.96,21.17,0.56,13.65,2022,IGKV,Hourly,0,0,17,1,7,4,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,24.41,26.96,25.94,21.56,7.25,64.53,56.72,25.77,24.073333333333334,19.264166666666668,20.941666666666666,1.2834718539949583,2.185329875938101,7.13879727371142,18.67880306812969,23.704585491043876,21.74661483930577,-2.5500000000000007,-0.0945845697329377,2.1565999999999996,3.1136,4.96,0.55,5.42,4.03,54.45,0.58,13.77
