DateTime,NO,NO2,NOx,SO2,PM10,PM2.5,CO,NH3,Year,Location,Frequency,is_imputed,gap_length,Hour,Day,Month,Weekday,Hour_sin,Hour_cos,Month_sin,Month_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag6,PM2.5_lag12,PM2.5_lag24,PM2.5_lag48,PM2.5_roll_mean_3,PM2.5_roll_mean_6,PM2.5_roll_mean_12,PM2.5_roll_mean_24,PM2.5_roll_std_3,PM2.5_roll_std_6,PM2.5_roll_std_12,PM2.5_roll_std_24,PM2.5_ema_6,PM2.5_ema_12,PM2.5_diff,PM2.5_pct_change,NO_x_NO2,CO_x_NOx,NO_lag1,NO2_lag1,NOx_lag1,SO2_lag1,PM10_lag1,CO_lag1,NH3_lag1
2022-01-07 12:15:00,2.09,8.49,10.57,13.49,40.42,13.23,0.94,4.27,2022,AIIMS,Quarterly,0,0,12,7,1,4,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.61,11.61,11.61,11.17,9.3,3.22,11.24,11.61,11.415,10.421666666666667,8.49,0.0,0.2205221077353405,1.2150782491325811,2.734876199407747,11.262062735953034,10.472106839476222,0.0,0.0,17.7441,9.9358,2.22,8.23,10.44,13.62,39.29,0.91,4.23
2022-01-07 12:30:00,1.93,8.54,10.47,13.42,42.68,16.48,0.98,4.23,2022,AIIMS,Quarterly,0,0,12,7,1,4,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,13.23,11.61,11.61,11.17,8.83,3.86,9.54,12.15,11.758333333333333,10.749166666666666,8.907083333333334,0.9353074360871699,0.7443229585782689,1.4007170782614444,2.658450806090985,11.824330525680738,10.896398094941418,1.620000000000001,0.13953488372093031,16.4822,10.2606,2.09,8.49,10.57,13.49,40.42,0.94,4.27
2022-01-07 12:45:00,1.92,8.8,10.72,4.61,42.68,16.48,0.95,4.13,2022,AIIMS,Quarterly,0,0,12,7,1,4,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,16.48,13.23,11.61,11.32,8.83,3.86,9.54,13.773333333333333,12.643333333333333,11.386666666666665,9.432916666666666,2.4800470425645704,2.00093644743323,2.041934614451919,2.8574030154589036,13.15452180405767,11.75541377264274,3.25,0.2456538170823885,16.896,10.184,1.93,8.54,10.47,13.42,42.68,0.98,4.23
2022-01-07 13:00:00,2.0,9.46,11.46,11.99,42.68,16.48,0.99,3.96,2022,AIIMS,Quarterly,0,0,13,7,1,4,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,16.48,16.48,13.23,11.61,8.83,3.86,9.54,15.396666666666667,13.503333333333332,12.024166666666666,9.95875,1.8763883748662626,2.389557839154918,2.343134878876159,2.94704909520782,14.104658431469764,12.482273192236164,0.0,0.0,18.92,11.345400000000001,1.92,8.8,10.72,4.61,42.68,0.95,4.13
2022-01-07 13:15:00,2.28,10.31,12.59,8.2,42.56,16.69,1.0,4.14,2022,AIIMS,Quarterly,0,0,13,7,1,4,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,16.48,16.48,16.48,11.61,9.61,5.04,9.01,16.48,14.314999999999998,12.661666666666667,10.484583333333333,0.0,2.444297445074976,2.4340009461913796,2.937413797686767,14.78332745104983,13.097308085738295,0.0,0.0,23.5068,12.59,2.0,9.46,11.46,11.99,42.68,0.99,3.96
2022-01-07 13:30:00,2.3,8.96,11.26,6.76,42.34,17.12,1.0,4.04,2022,AIIMS,Quarterly,0,0,13,7,1,4,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,16.69,16.48,16.48,11.61,11.17,7.39,7.93,16.55,15.161666666666667,13.251666666666667,10.969999999999999,0.12124355652945673,2.1861145136215363,2.4845992299228565,2.961064732123583,15.328091036464166,13.650029918701634,0.21000000000000085,0.012742718446601993,20.608,11.26,2.28,10.31,12.59,8.2,42.56,1.0,4.14
2022-01-07 13:45:00,2.05,8.94,10.99,9.12,42.34,17.12,1.01,4.24,2022,AIIMS,Quarterly,0,0,13,7,1,4,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,17.12,16.69,16.48,13.23,11.17,7.39,7.93,16.763333333333332,16.08,13.747500000000002,11.375416666666666,0.3262412195496485,1.4181819347319524,2.621346375086995,3.1118510906122983,15.840065026045833,14.183871469670613,0.4299999999999997,0.025763930497303755,18.326999999999998,11.0999,2.3,8.96,11.26,6.76,42.34,1.0,4.04
2022-01-07 14:00:00,1.92,8.14,10.06,8.53,42.34,17.12,1.07,4.01,2022,AIIMS,Quarterly,0,0,14,7,1,4,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,17.12,17.12,16.69,16.48,11.17,7.39,7.93,16.97666666666667,16.728333333333335,14.243333333333332,11.780833333333334,0.24826061575134822,0.31409658811698876,2.652032953769371,3.2025477855670794,16.205760732889882,14.63558355125975,0.0,0.0,15.6288,10.7642,2.05,8.94,10.99,9.12,42.34,1.01,4.24
2022-01-07 14:15:00,2.17,10.01,12.17,2.53,42.02,18.25,0.84,4.59,2022,AIIMS,Quarterly,0,0,14,7,1,4,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,17.12,17.12,17.12,16.48,11.32,8.1,7.38,17.12,16.835,14.739166666666668,12.18625,0.0,0.32148094811367434,2.5804455511450235,3.238207787328211,16.4669719520642,15.017801466450557,0.0,0.0,21.7217,10.2228,1.92,8.14,10.06,8.53,42.34,1.07,4.01
2022-01-07 14:30:00,2.14,10.92,13.05,3.64,41.39,20.49,0.75,4.81,2022,AIIMS,Quarterly,0,0,14,7,1,4,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,18.25,17.12,17.12,16.48,11.61,9.53,6.27,17.496666666666666,17.13,15.316666666666668,12.609166666666667,0.6524058041841961,0.6116861940571044,2.520441279304903,3.3424592829189472,16.976408537188714,15.515062779304317,1.129999999999999,0.0660046728971962,23.3688,9.787500000000001,2.17,10.01,12.17,2.53,42.02,0.84,4.59
2022-01-07 14:45:00,1.79,10.16,11.95,7.23,41.39,20.49,0.78,4.5,2022,AIIMS,Quarterly,0,0,14,7,1,4,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,20.49,18.25,17.12,16.69,11.61,9.53,6.27,18.62,17.798333333333336,16.05666666666667,13.065833333333332,1.7151967817133613,1.4183006263365774,2.6342441846272164,3.6390274819644857,17.980291812277652,16.28043773633442,2.2399999999999984,0.12273972602739718,18.1864,9.321,2.14,10.92,13.05,3.64,41.39,0.75,4.81
2022-01-07 15:00:00,1.62,9.15,10.77,5.47,41.39,20.49,0.83,4.4,2022,AIIMS,Quarterly,0,0,15,7,1,4,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,20.49,20.49,18.25,17.12,11.61,9.53,6.27,19.743333333333332,18.43166666666667,16.796666666666667,13.5225,1.293264602984708,1.6533531584833059,2.516167118793353,3.8571731595313072,18.697351294484037,16.92806269997528,0.0,0.0,14.823000000000002,8.9391,1.79,10.16,11.95,7.23,41.39,0.78,4.5
2022-01-07 15:15:00,1.75,7.7,9.44,1.8,46.46,21.12,0.79,4.05,2022,AIIMS,Quarterly,0,0,15,7,1,4,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,20.49,20.49,20.49,17.12,13.23,9.3,5.76,20.49,18.993333333333332,17.536666666666665,13.979166666666666,0.0,1.6906409041149808,2.1279539183891503,4.0097163693107865,19.209536638917168,17.476053053825236,0.0,0.0,13.475,7.4576,1.62,9.15,10.77,5.47,41.39,0.83,4.4
2022-01-07 15:30:00,1.87,7.22,9.08,2.96,56.62,22.37,0.8,4.1,2022,AIIMS,Quarterly,0,0,15,7,1,4,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,21.12,20.49,20.49,17.12,16.48,8.83,4.74,20.7,19.66,18.194166666666668,14.47166666666667,0.3637306695892659,1.5898427595205922,1.8808917533655773,4.133981833184743,19.75538331351226,18.03666027631366,0.6300000000000026,0.030746705710102615,13.5014,7.264,1.75,7.7,9.44,1.8,46.46,0.79,4.05
2022-01-07 15:45:00,1.9,7.1,9.0,2.68,56.62,22.37,0.8,4.05,2022,AIIMS,Quarterly,0,0,15,7,1,4,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,22.37,21.12,20.49,18.25,16.48,8.83,4.74,21.326666666666668,20.535,18.685,15.035833333333334,0.9568873148564472,1.336918097715805,2.1431391589314246,4.252784169036308,20.502416652508757,18.703327926111562,1.25,0.05918560606060606,13.489999999999998,7.2,1.87,7.22,9.08,2.96,56.62,0.8,4.1
2022-01-07 16:00:00,1.85,6.74,8.59,2.39,56.62,22.37,0.82,4.0,2022,AIIMS,Quarterly,0,0,16,7,1,4,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,22.37,22.37,21.12,20.49,16.48,8.83,4.74,21.953333333333337,21.221666666666668,19.175833333333333,15.6,0.721687836486919,0.9223538727986714,2.263338075150081,4.291654185995647,21.036011894649114,19.2674313220944,0.0,0.0,12.469000000000001,7.043799999999999,1.9,7.1,9.0,2.68,56.62,0.8,4.05
2022-01-07 16:15:00,2.24,9.41,11.64,3.31,57.16,21.34,0.78,3.99,2022,AIIMS,Quarterly,0,0,16,7,1,4,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,22.37,22.37,22.37,20.49,16.69,9.61,4.48,22.37,21.535,19.666666666666668,16.164166666666667,0.0,0.9431807886084395,2.264225066444361,4.252784169036309,21.417151353320797,19.744749580233723,0.0,0.0,21.078400000000002,9.0792,1.85,6.74,8.59,2.39,56.62,0.82,4.0
2022-01-07 16:30:00,2.62,7.67,10.29,2.21,58.23,19.26,0.78,3.78,2022,AIIMS,Quarterly,0,0,16,7,1,4,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,21.34,22.37,22.37,20.49,17.12,11.17,3.98,22.026666666666667,21.676666666666666,20.054166666666664,16.652916666666666,0.5946707772651773,0.8091394605793877,2.1004651360778634,4.139318867688964,21.395108109514855,19.990172721736226,-1.0300000000000011,-0.04604380867232906,20.0954,8.0262,2.24,9.41,11.64,3.31,57.16,0.78,3.99
2022-01-07 16:45:00,2.26,7.47,9.73,6.11,58.23,19.26,0.83,3.86,2022,AIIMS,Quarterly,0,0,16,7,1,4,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,19.26,21.34,22.37,21.12,17.12,11.17,3.98,20.99,21.471666666666668,20.232499999999998,16.99,1.5842663917409403,1.2209408940103132,1.9110022358580192,4.000481492759726,20.785077221082037,19.877838456853727,-2.0799999999999983,-0.09746954076850976,16.882199999999997,8.0759,2.62,7.67,10.29,2.21,58.23,0.78,3.78
2022-01-07 17:00:00,2.31,7.59,9.9,8.77,58.23,19.26,0.84,3.89,2022,AIIMS,Quarterly,0,0,17,7,1,4,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,19.26,19.26,21.34,22.37,17.12,11.17,3.98,19.953333333333333,21.161666666666665,20.410833333333333,17.32708333333333,1.2008885599143717,1.526085406085356,1.6800349473276506,3.8257826470303935,20.349340872201456,19.78278638656854,0.0,0.0,17.5329,8.316,2.26,7.47,9.73,6.11,58.23,0.83,3.86
2022-01-07 17:15:00,2.65,11.25,13.9,5.99,57.79,20.41,0.81,3.67,2022,AIIMS,Quarterly,0,0,17,7,1,4,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,19.26,19.26,19.26,22.37,18.25,11.32,3.62,19.26,20.643333333333334,20.589166666666667,17.664166666666667,0.0,1.5613413037086767,1.3869814073167006,3.610019771915831,20.03810062300104,19.70235771171184,0.0,0.0,29.8125,11.259,2.31,7.59,9.9,8.77,58.23,0.84,3.89
2022-01-07 17:30:00,1.94,12.73,14.67,5.42,56.91,22.69,0.85,3.67,2022,AIIMS,Quarterly,0,0,17,7,1,4,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,20.41,19.26,19.26,22.37,20.49,11.61,2.9,19.643333333333334,20.316666666666666,20.769166666666667,18.042916666666667,0.6639528095679844,1.3131438103523594,1.1806197011686967,3.3853257234161718,20.144357587857883,19.811225756063866,1.1499999999999986,0.059709241952232525,24.6962,12.4695,2.65,11.25,13.9,5.99,57.79,0.81,3.67
2022-01-07 17:45:00,1.82,10.06,11.88,6.12,56.91,22.69,0.79,3.92,2022,AIIMS,Quarterly,0,0,17,7,1,4,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,22.69,20.41,19.26,21.34,20.49,11.61,2.9,20.786666666666665,20.37,20.9525,18.504583333333333,1.7457472134685468,1.4157118350851092,1.2982794558392743,3.221447121709598,20.87168399132706,20.25411410128481,2.280000000000001,0.11170994610485062,18.3092,9.385200000000001,1.94,12.73,14.67,5.42,56.91,0.85,3.67
2022-01-07 18:00:00,1.77,10.18,11.95,11.99,56.91,22.69,0.82,3.57,2022,AIIMS,Quarterly,0,0,18,7,1,4,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,22.69,22.69,20.41,19.26,20.49,11.61,2.9,21.929999999999996,20.595,21.135833333333334,18.96625,1.3163586137522856,1.6827923223024426,1.3798053771411565,2.974929758030839,21.391202850947902,20.628865778010223,0.0,0.0,18.0186,9.799,1.82,10.06,11.88,6.12,56.91,0.79,3.92
2022-01-07 18:15:00,1.69,7.73,9.42,10.92,59.59,22.16,0.86,3.92,2022,AIIMS,Quarterly,0,0,18,7,1,4,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,22.69,22.69,22.69,19.26,21.12,13.23,3.22,22.69,21.166666666666668,21.319166666666668,19.427916666666665,0.0,1.720751773692741,1.4313849512928523,2.622572549113246,21.762287750677075,20.945963350624034,0.0,0.0,13.0637,8.1012,1.77,10.18,11.95,11.99,56.91,0.82,3.57
2022-01-07 18:30:00,1.63,7.07,8.7,12.48,64.94,21.09,0.86,3.98,2022,AIIMS,Quarterly,0,0,18,7,1,4,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,22.16,22.69,22.69,19.26,22.37,16.48,3.86,22.513333333333335,21.650000000000002,21.405833333333334,19.8,0.30599564267021834,1.4666015137044033,1.4495984292418247,2.3211578819725953,21.8759198219122,21.1327382197588,-0.5300000000000011,-0.023358307624504235,11.524099999999999,7.481999999999999,1.69,7.73,9.42,10.92,59.59,0.86,3.92
2022-01-07 18:45:00,1.57,6.68,8.26,4.31,64.94,21.09,0.84,4.0,2022,AIIMS,Quarterly,0,0,18,7,1,4,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,21.09,22.16,22.69,20.41,22.37,16.48,3.86,21.98,21.955,21.299166666666668,19.992083333333333,0.815046010971061,0.9795866475202931,1.4189718322101477,2.223148920605282,21.651371301365856,21.126163109026677,-1.0700000000000003,-0.04828519855595669,10.4876,6.9384,1.63,7.07,8.7,12.48,64.94,0.86,3.98
