DateTime,NO,NO2,NOx,SO2,PM10,PM2.5,CO,NH3,Year,Location,Frequency,is_imputed,gap_length
2022-01-08 14:00:00,5.27,17.78,23.05,11.76,63.49,24.21,1.2,4.84,2022,AIIMS,Hourly,0,0
2022-01-08 15:00:00,3.09,11.81,14.9,12.07,63.49,21.59,1.09,4.54,2022,AIIMS,Hourly,0,0
2022-01-08 16:00:00,5.03,15.17,20.21,10.49,59.45,22.82,1.03,4.48,2022,AIIMS,Hourly,0,0
2022-01-08 17:00:00,4.27,12.94,17.21,10.82,59.45,22.82,1.0,4.29,2022,AIIMS,Hourly,0,0
2022-01-08 18:00:00,2.61,9.56,12.17,11.66,61.14,19.19,0.94,4.21,2022,AIIMS,Hourly,0,0
2022-01-08 19:00:00,10.44,26.79,37.24,9.1,85.4,15.62,1.01,5.0,2022,AIIMS,Hourly,0,0
2022-01-08 20:00:00,8.62,25.27,33.31,10.03,109.05,20.39,1.09,5.3,2022,AIIMS,Hourly,0,0
2022-01-08 21:00:00,9.44,19.43,28.88,12.56,109.05,20.56,1.17,5.47,2022,AIIMS,Hourly,0,0
2022-01-08 22:00:00,20.55,24.86,45.41,13.21,127.43,27.05,1.54,6.87,2022,AIIMS,Hourly,0,0
2022-01-08 23:00:00,25.44,23.18,47.76,11.25,134.47,27.05,1.87,7.62,2022,AIIMS,Hourly,0,0
2022-01-09 01:00:00,3.61,3.73,7.18,7.95,27.44,6.97,0.48,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 02:00:00,3.69,3.66,7.29,10.26,19.26,6.97,0.46,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 03:00:00,3.72,3.11,6.69,10.49,14.66,5.49,0.38,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 04:00:00,3.95,2.51,6.41,8.43,14.66,5.49,0.4,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 05:00:00,4.16,3.05,7.19,9.92,11.09,4.23,0.38,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 06:00:00,4.36,2.87,6.99,10.98,11.09,3.01,0.35,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 07:00:00,5.19,2.65,7.6,10.19,10.56,4.03,0.41,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 08:00:00,6.57,2.87,9.44,10.76,12.98,4.03,0.54,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 09:00:00,9.89,4.96,14.85,11.36,26.61,3.82,0.84,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 10:00:00,10.4,11.27,21.67,11.04,32.39,8.28,0.97,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 11:00:00,8.63,14.06,21.64,10.66,50.67,14.75,1.03,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 12:00:00,6.65,13.11,19.76,10.11,50.67,14.75,1.0,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 13:00:00,3.44,7.7,11.1,13.27,48.98,13.27,0.9,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 14:00:00,2.29,8.04,10.33,12.82,59.53,19.16,0.96,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 15:00:00,4.37,13.72,18.09,12.75,59.53,19.16,1.04,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 16:00:00,2.94,8.16,11.1,10.35,51.69,18.29,1.03,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 17:00:00,3.18,5.54,8.56,13.61,51.69,18.29,0.89,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 18:00:00,3.74,5.38,8.59,8.29,47.27,17.54,0.84,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 19:00:00,3.53,6.05,9.57,14.84,47.27,13.3,0.75,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 20:00:00,5.71,9.39,15.1,14.76,41.85,11.5,0.74,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 21:00:00,5.91,11.11,17.02,12.74,41.85,13.38,0.8,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 22:00:00,3.6,6.05,9.5,13.6,38.91,13.38,0.8,4.0,2022,AIIMS,Hourly,0,0
2022-01-09 23:00:00,4.22,4.78,8.72,15.42,40.92,13.31,0.76,4.0,2022,AIIMS,Hourly,0,0
2022-01-10 01:00:00,9.5,15.01,24.41,17.34,69.44,25.01,1.08,20.06,2022,AIIMS,Hourly,0,0
2022-01-10 02:00:00,9.17,19.59,28.58,17.29,62.58,22.49,1.01,20.43,2022,AIIMS,Hourly,0,0
2022-01-10 03:00:00,9.33,19.78,28.74,15.48,59.97,23.95,0.9,17.68,2022,AIIMS,Hourly,0,0
2022-01-10 04:00:00,11.19,18.57,29.02,16.73,58.12,23.95,0.88,18.36,2022,AIIMS,Hourly,0,0
2022-01-10 05:00:00,15.01,19.2,34.22,15.57,58.12,21.12,0.78,20.53,2022,AIIMS,Hourly,0,0
2022-01-10 06:00:00,17.27,20.07,37.34,13.93,59.54,22.97,0.85,19.09,2022,AIIMS,Hourly,0,0
2022-01-10 07:00:00,20.69,18.57,39.18,15.22,66.74,23.59,1.04,19.84,2022,AIIMS,Hourly,0,0
2022-01-10 08:00:00,21.7,16.12,37.82,15.57,96.88,40.8,1.06,22.51,2022,AIIMS,Hourly,0,0
2022-01-10 09:00:00,20.73,31.25,50.95,30.48,127.6,59.06,1.55,23.23,2022,AIIMS,Hourly,0,0
2022-01-10 10:00:00,19.0,34.17,52.42,46.4,170.45,68.89,1.57,21.85,2022,AIIMS,Hourly,0,0
2022-01-10 11:00:00,14.57,28.52,43.09,36.27,182.13,80.1,1.48,20.78,2022,AIIMS,Hourly,0,0
2022-01-10 12:00:00,9.61,25.0,34.61,30.46,182.13,80.1,1.35,20.77,2022,AIIMS,Hourly,0,0
2022-01-10 13:00:00,4.94,24.38,29.32,22.35,142.62,59.99,0.99,17.78,2022,AIIMS,Hourly,0,0
2022-01-10 14:00:00,4.2,25.96,30.17,22.94,113.7,59.055,0.99,19.52,2022,AIIMS,Hourly,1,1
2022-01-10 15:00:00,3.43,21.41,24.84,21.49,84.78,58.12,0.92,17.5,2022,AIIMS,Hourly,0,0
2022-01-10 16:00:00,4.74,25.35,30.1,18.83,85.78,57.1,0.83,17.52,2022,AIIMS,Hourly,0,0
2022-01-10 17:00:00,4.25,23.28,27.44,17.89,80.78,57.28,0.84,16.55,2022,AIIMS,Hourly,0,0
2022-01-10 18:00:00,8.54,32.02,40.56,16.77,82.69,45.38,1.13,18.35,2022,AIIMS,Hourly,0,0
2022-01-10 19:00:00,73.86,69.94,156.88,17.9,112.1,47.39,4.26,30.57,2022,AIIMS,Hourly,0,0
2022-01-10 20:00:00,58.75,64.56,123.31,17.95,154.02,51.99,3.58,30.08,2022,AIIMS,Hourly,0,0
2022-01-10 21:00:00,58.42,39.61,98.03,13.66,209.97,55.83,2.81,28.78,2022,AIIMS,Hourly,0,0
2022-01-10 22:00:00,48.7,37.6,85.82,13.76,227.31,61.89,2.57,31.12,2022,AIIMS,Hourly,0,0
2022-01-10 23:00:00,52.24,35.66,87.9,12.27,231.7,63.43,2.33,30.64,2022,AIIMS,Hourly,0,0
2022-01-11 01:00:00,36.9,79.71,73.84,15.75,183.98,54.59,2.44,54.25,2022,AIIMS,Hourly,0,0
2022-01-11 02:00:00,27.76,79.43,65.56,15.54,215.66,56.17,2.1,53.83,2022,AIIMS,Hourly,0,0
2022-01-11 03:00:00,20.81,70.86,54.59,13.79,246.37,57.62,1.84,53.39,2022,AIIMS,Hourly,0,0
2022-01-11 04:00:00,17.48,60.18,46.34,15.41,172.79,51.99,1.64,50.84,2022,AIIMS,Hourly,0,0
2022-01-11 05:00:00,13.47,55.81,40.84,15.31,150.27,49.0,1.3,47.5,2022,AIIMS,Hourly,0,0
2022-01-11 06:00:00,13.39,58.05,40.23,14.35,159.72,47.87,1.21,50.62,2022,AIIMS,Hourly,0,0
2022-01-11 07:00:00,16.26,54.03,42.14,14.5,171.11,48.3,1.22,51.13,2022,AIIMS,Hourly,0,0
2022-01-11 08:00:00,19.13,62.59,48.92,15.48,204.02,53.3,1.25,51.4,2022,AIIMS,Hourly,0,0
2022-01-11 09:00:00,21.2,68.02,53.08,16.58,236.4,59.19,1.39,54.34,2022,AIIMS,Hourly,0,0
2022-01-11 10:00:00,19.43,62.56,49.14,14.86,212.95,57.19,1.36,53.11,2022,AIIMS,Hourly,0,0
2022-01-11 11:00:00,17.05,79.13,53.66,15.53,152.24,47.15,1.3,48.7,2022,AIIMS,Hourly,0,0
2022-01-11 12:00:00,6.67,68.05,44.67,72.1,129.36,52.599999999999994,1.01,34.02,2022,AIIMS,Hourly,1,1
2022-01-11 13:00:00,3.47,55.1,32.44,30.79,106.48,58.05,0.94,26.33,2022,AIIMS,Hourly,0,0
2022-01-11 14:00:00,2.62,51.57,29.92,42.55,106.9,58.04,0.91,24.83,2022,AIIMS,Hourly,0,0
2022-01-11 15:00:00,3.58,56.17,33.0,53.37,106.25,59.95,0.97,28.97,2022,AIIMS,Hourly,0,0
2022-01-11 16:00:00,3.8,57.55,33.99,62.84,136.02,61.28,0.99,32.79,2022,AIIMS,Hourly,0,0
2022-01-11 17:00:00,2.87,79.48,45.9,60.400000000000006,136.01,61.01,1.06,34.75,2022,AIIMS,Hourly,1,1
2022-01-11 18:00:00,4.17,79.25,56.37,57.96,135.71,57.15,1.38,33.0,2022,AIIMS,Hourly,0,0
2022-01-11 19:00:00,7.71,79.07,57.87,47.54,148.71,50.62,1.49,32.13,2022,AIIMS,Hourly,0,0
2022-01-11 20:00:00,6.49,73.11,43.55,14.38,187.8,50.51,1.49,32.31,2022,AIIMS,Hourly,0,0
2022-01-11 21:00:00,11.58,76.34,51.65,14.75,195.86,51.74,1.89,38.44,2022,AIIMS,Hourly,0,0
2022-01-11 22:00:00,23.0,76.96000000000001,70.61,17.87,205.74,54.8,2.19,43.12,2022,AIIMS,Hourly,1,1
2022-01-11 23:00:00,33.43,77.58,84.01,16.24,232.37,62.59,2.45,48.03,2022,AIIMS,Hourly,0,0
2022-01-12 01:00:00,71.41,78.71,103.22,10.95,191.86333333333334,83.85,3.12,82.68,2022,AIIMS,Hourly,1,1
2022-01-12 02:00:00,67.4,78.51,95.98,10.09,171.61,94.48,2.85,83.38,2022,AIIMS,Hourly,0,0
2022-01-12 03:00:00,51.52,76.68,81.38,10.11,157.29,80.44,2.5,76.4,2022,AIIMS,Hourly,0,0
2022-01-12 04:00:00,31.31,73.36,63.44,9.83,100.32,68.65,2.07,69.3,2022,AIIMS,Hourly,0,0
2022-01-12 05:00:00,17.99,67.37,49.63,9.1,96.34,60.48,1.73,70.21,2022,AIIMS,Hourly,0,0
2022-01-12 06:00:00,14.76,60.78,43.59,10.38,96.12,53.26,1.57,67.53,2022,AIIMS,Hourly,0,0
2022-01-12 07:00:00,15.97,64.05,46.27,11.27,144.1,52.83,1.66,64.97,2022,AIIMS,Hourly,0,0
2022-01-12 08:00:00,24.45,65.27,51.71,11.42,207.05,66.19,1.76,70.94,2022,AIIMS,Hourly,0,0
2022-01-12 09:00:00,27.32,64.34,55.52,13.86,200.54,66.33,1.82,71.89,2022,AIIMS,Hourly,0,0
2022-01-12 10:00:00,30.01,74.04,63.0,12.55,214.95,73.28,1.99,71.68,2022,AIIMS,Hourly,0,0
2022-01-12 11:00:00,27.66,79.58,63.69,12.06,200.96,72.46,1.97,73.67,2022,AIIMS,Hourly,0,0
2022-01-12 12:00:00,22.24,73.57,55.65,10.28,133.35,67.2,1.8,74.98,2022,AIIMS,Hourly,0,0
2022-01-12 13:00:00,19.24,77.9,54.03,10.93,86.16,58.41,1.72,70.52,2022,AIIMS,Hourly,0,0
2022-01-12 14:00:00,10.58,79.24,50.49,11.22,82.0,54.13,1.59,66.71,2022,AIIMS,Hourly,0,0
2022-01-12 15:00:00,3.86,79.63,45.63,15.39,103.46,50.24,1.49,68.88,2022,AIIMS,Hourly,0,0
2022-01-12 16:00:00,1.37,66.8,35.67,10.84,100.28,49.3,1.44,63.64,2022,AIIMS,Hourly,0,0
2022-01-12 17:00:00,1.28,71.06,38.15,11.17,83.42,45.22,1.41,60.95,2022,AIIMS,Hourly,0,0
2022-01-12 18:00:00,4.71,77.83,44.08,10.68,88.89,42.28,1.55,67.73,2022,AIIMS,Hourly,0,0
2022-01-12 19:00:00,7.0,75.62,45.12,9.83,115.62,40.62,1.72,67.75,2022,AIIMS,Hourly,0,0
2022-01-12 20:00:00,24.53,78.41,64.38,10.59,150.23,43.67,2.29,69.78,2022,AIIMS,Hourly,0,0
2022-01-12 21:00:00,36.85,78.36480206540448,78.28,11.18,175.95,51.52,2.69,76.52,2022,AIIMS,Hourly,1,3
2022-01-12 22:00:00,48.77,78.31960413080894,85.16,11.17,175.95,67.43,2.97,84.33,2022,AIIMS,Hourly,1,3
2022-01-12 23:00:00,49.51,78.27440619621342,85.56,10.74,203.71,69.8,3.0,82.7,2022,AIIMS,Hourly,1,3
2022-02-06 01:00:00,8.07,52.15,58.15,19.75,266.92,56.6,2.65,28.72,2022,AIIMS,Hourly,0,0
2023-01-01 01:00:00,18.98,60.01,46.91,11.15,96.45,30.4,1.24,73.25,2023,AIIMS,Hourly,0,0
2023-01-01 02:00:00,15.49,62.69,43.93,10.93,96.45,32.12,1.2,66.1,2023,AIIMS,Hourly,0,0
2023-01-01 03:00:00,10.34,62.89,41.83,11.11,86.78,32.12,1.11,70.62,2023,AIIMS,Hourly,0,0
2023-01-01 04:00:00,8.6,58.99,38.28,10.45,80.04,31.54,1.08,72.44,2023,AIIMS,Hourly,0,0
2023-01-01 05:00:00,9.87,61.04,40.49,11.15,104.94,35.46,1.12,68.14,2023,AIIMS,Hourly,0,0
2023-01-01 06:00:00,11.51,63.03,42.82,13.43,135.17,44.49,1.29,68.09,2023,AIIMS,Hourly,0,0
2023-01-01 07:00:00,11.67,60.96,41.8,12.56,135.17,47.02,1.3,74.44,2023,AIIMS,Hourly,0,0
2023-01-01 08:00:00,12.27,60.67,42.21,13.15,132.48,47.02,1.31,73.62,2023,AIIMS,Hourly,0,0
2023-01-01 09:00:00,13.57,64.35,45.18,16.52,114.96,45.4,1.42,70.1,2023,AIIMS,Hourly,0,0
2023-01-01 10:00:00,16.48,69.3,49.51,21.0,116.84,48.38,1.47,77.04,2023,AIIMS,Hourly,0,0
2023-01-01 11:00:00,16.23,66.0,47.87,13.19,116.84,48.38,1.42,75.18,2023,AIIMS,Hourly,0,0
2023-01-01 12:00:00,12.19,70.76,45.43,14.81,91.01,45.1,1.27,66.09,2023,AIIMS,Hourly,0,0
2023-01-01 13:00:00,7.73,71.23,44.04,14.14,65.29,37.63,1.17,67.7,2023,AIIMS,Hourly,0,0
2023-01-01 14:00:00,4.84,67.37,39.76,12.53,52.64,31.23,1.05,70.6,2023,AIIMS,Hourly,0,0
2023-01-01 15:00:00,3.73,68.94,39.68,17.81,52.64,29.84,0.97,68.8,2023,AIIMS,Hourly,0,0
2023-01-01 16:00:00,3.78,71.47,41.03,25.05,59.59,30.31,0.96,62.31,2023,AIIMS,Hourly,0,0
2023-01-01 17:00:00,4.2,73.36,42.37,19.91,59.59,30.31,0.96,67.37,2023,AIIMS,Hourly,0,0
2023-01-01 18:00:00,3.02,65.89,37.52,15.36,55.7,27.4,0.93,67.14,2023,AIIMS,Hourly,0,0
2023-01-01 19:00:00,4.79,72.76,42.53,16.73,55.7,26.63,1.01,62.88,2023,AIIMS,Hourly,0,0
2023-01-01 20:00:00,11.11,77.02,50.55,13.97,82.34,30.1,1.24,70.67,2023,AIIMS,Hourly,0,0
2023-01-01 21:00:00,11.86,71.42,47.33,11.61,113.85,38.18,1.46,71.44,2023,AIIMS,Hourly,0,0
2023-01-01 22:00:00,14.06,74.51,50.85,13.96,132.7,47.33,1.75,67.49,2023,AIIMS,Hourly,0,0
2023-01-01 23:00:00,15.24,75.94,52.56,14.15,133.1,47.78,1.8,67.92,2023,AIIMS,Hourly,0,0
2023-01-02 01:00:00,6.56,76.59,45.48,15.68,87.46,38.54,1.18,57.72,2023,AIIMS,Hourly,0,0
2023-01-02 02:00:00,3.94,76.75,43.47,9.85,78.53,30.24,1.0,63.23,2023,AIIMS,Hourly,0,0
2023-01-02 03:00:00,3.21,66.99,37.67,11.87,57.74,27.86,0.87,62.88,2023,AIIMS,Hourly,0,0
2023-01-02 04:00:00,3.68,66.16,37.72,16.62,50.72,26.21,0.79,57.15,2023,AIIMS,Hourly,0,0
2023-01-02 05:00:00,4.89,71.11,41.09,16.77,60.94,26.21,0.81,61.46,2023,AIIMS,Hourly,0,0
2023-01-02 06:00:00,5.35,64.03,37.94,9.79,60.94,25.68,0.78,62.47,2023,AIIMS,Hourly,0,0
2023-01-02 07:00:00,7.37,67.55,41.4,10.52,70.18,25.7,0.82,60.53,2023,AIIMS,Hourly,0,0
2023-01-02 08:00:00,10.49,72.95,46.73,12.18,77.37,29.21,0.89,62.93,2023,AIIMS,Hourly,0,0
2023-01-02 09:00:00,16.97,77.44,50.48,10.66,100.58,36.69,0.98,68.36,2023,AIIMS,Hourly,0,0
2023-01-02 10:00:00,19.8,77.14,56.0,11.42,100.58,36.69,1.05,69.36,2023,AIIMS,Hourly,0,0
2023-01-02 11:00:00,18.58,79.04,62.47,25.08,88.85,32.98,1.09,67.32,2023,AIIMS,Hourly,0,0
2023-01-02 12:00:00,20.58,79.025,69.95,71.89,87.72,32.98,1.17,63.16,2023,AIIMS,Hourly,1,1
2023-01-02 13:00:00,2.77,79.01,48.27,26.28,87.93,32.98,0.83,46.99,2023,AIIMS,Hourly,0,0
2023-01-02 14:00:00,10.35,72.24,45.86,27.48,87.93,31.22,0.81,45.85,2023,AIIMS,Hourly,0,0
2023-01-02 15:00:00,8.44,64.24,42.04,28.39,65.33,26.96,0.61,31.97,2023,AIIMS,Hourly,0,0
2023-01-02 16:00:00,3.09,61.86,34.99,13.17,62.44,23.54,0.61,43.91,2023,AIIMS,Hourly,0,0
2023-01-02 17:00:00,2.92,60.38,34.08,10.57,53.5,21.51,0.6,48.61,2023,AIIMS,Hourly,0,0
2023-01-02 18:00:00,8.4,67.24,65.89,15.28,40.56,15.25,1.02,56.47,2023,AIIMS,Hourly,0,0
2023-01-02 19:00:00,8.64,72.88499999999999,60.39,12.21,61.39,18.49,1.08,61.58,2023,AIIMS,Hourly,1,1
2023-01-02 20:00:00,61.86,78.53,98.59,11.42,210.16,28.46,1.58,75.65,2023,AIIMS,Hourly,0,0
2023-01-02 21:00:00,132.32,64.468,158.12,12.4,210.16,50.33,2.5,98.73,2023,AIIMS,Hourly,1,3
2023-01-02 22:00:00,168.72,50.406000000000006,184.75,12.64,199.87,58.57,2.63,115.21,2023,AIIMS,Hourly,1,3
2023-01-02 23:00:00,173.38,36.344,184.37,12.62,189.58,66.81,2.59,115.2,2023,AIIMS,Hourly,1,3
2023-01-03 01:00:00,75.27,8.22,32.22,8.69,138.64,53.57,2.29,75.96,2023,AIIMS,Hourly,0,0
2023-01-03 02:00:00,83.99,7.8,33.27,9.29,238.11,58.13,2.18,74.11,2023,AIIMS,Hourly,0,0
2023-01-03 03:00:00,80.83,7.98,33.14,10.23,238.11,60.82,2.04,74.34,2023,AIIMS,Hourly,0,0
2023-01-03 04:00:00,72.08,8.09,32.0,10.23,170.58,66.43,1.97,76.54,2023,AIIMS,Hourly,0,0
2023-01-03 05:00:00,77.3,7.84,31.44,9.89,211.9,74.69,1.91,72.97,2023,AIIMS,Hourly,0,0
2023-01-03 06:00:00,85.33,7.78,33.19,9.37,211.9,74.69,1.86,76.1,2023,AIIMS,Hourly,0,0
2023-01-03 07:00:00,106.6,7.6,35.69,9.53,163.35,75.04,1.93,84.63,2023,AIIMS,Hourly,0,0
2023-01-03 08:00:00,110.31,7.23,35.16,9.29,163.35,81.41,1.9,83.18,2023,AIIMS,Hourly,0,0
2023-01-03 09:00:00,96.78,7.68,32.67,12.84,134.28,81.41,1.89,76.36,2023,AIIMS,Hourly,0,0
2023-01-03 10:00:00,81.13,8.09,33.17,14.39,219.56,83.2,1.99,79.88,2023,AIIMS,Hourly,0,0
2023-01-03 11:00:00,60.68,9.27,32.34,11.87,219.56,83.2,1.98,81.62,2023,AIIMS,Hourly,0,0
2023-01-03 12:00:00,3.15,9.28,20.21,17.23,177.625,71.5775,1.754,61.13,2023,AIIMS,Hourly,1,6
